"","x"
"3822","Tb927.11.970"
"3823","Tb927.11.980"
"3824","Tb927.11.1000"
"3825","Tb927.11.1020"
"3826","Tb927.11.1030"
"3827","Tb927.11.1040"
"3828","Tb927.11.1050"
"3829","Tb927.11.1080"
"3830","Tb927.11.1090"
"3831","Tb927.11.1100"
"3832","Tb927.11.1130"
"3833","Tb927.11.1170"
"3834","Tb927.11.1190"
"3835","Tb927.11.1210"
"3836","Tb927.11.1260"
"3837","Tb927.11.1280"
"3838","Tb927.11.1320"
"3839","Tb927.11.1330"
"3840","Tb927.11.1410"
"3841","Tb927.11.1420"
"3842","Tb927.11.1450"
"3843","Tb927.11.1470"
"3844","Tb927.11.1500"
"3845","Tb927.11.1520"
"3846","Tb927.11.1540"
"3847","Tb927.11.1560"
"3848","Tb927.11.1600"
"3849","Tb927.11.1610"
"3850","Tb927.11.1630"
"3851","Tb927.11.1650"
"3852","Tb927.11.1680"
"3853","Tb927.11.1700"
"3854","Tb927.11.1720"
"3855","Tb927.11.1730"
"3856","Tb927.11.1750"
"3857","Tb927.11.1770"
"3858","Tb927.11.1790"
"3859","Tb927.11.1800"
"3860","Tb927.11.1810"
"3861","Tb927.11.1830"
"3862","Tb927.11.1850"
"3863","Tb927.11.1860"
"3864","Tb927.11.1890"
"3865","Tb927.11.1900"
"3866","Tb927.11.1930"
"3867","Tb927.11.1940"
"3868","Tb927.11.1950"
"3869","Tb927.11.1960"
"3870","Tb927.11.1970"
"3871","Tb927.11.1980"
"3872","Tb927.11.1990"
"3873","Tb927.11.2000"
"3874","Tb927.11.2030"
"3875","Tb927.11.2050"
"3876","Tb927.11.2060"
"3877","Tb927.11.2070"
"3878","Tb927.11.2090"
"3879","Tb927.11.2100"
"3880","Tb927.11.2120"
"3881","Tb927.11.2130"
"3882","Tb927.11.2160"
"3883","Tb927.11.2180"
"3884","Tb927.11.2190"
"3885","Tb927.11.2210"
"3886","Tb927.11.2230"
"3887","Tb927.11.2260"
"3888","Tb927.11.2270"
"3889","Tb927.11.2300"
"3890","Tb927.11.2310"
"3891","Tb927.11.2320"
"3892","Tb927.11.2330"
"3893","Tb927.11.2340"
"3894","Tb927.11.2350"
"3895","Tb927.11.2360"
"3896","Tb927.11.2370"
"3897","Tb927.11.2420"
"3898","Tb927.11.2430"
"3899","Tb927.11.2460"
"3900","Tb927.11.2470"
"3901","Tb927.11.2500"
"3902","Tb927.11.2510"
"3903","Tb927.11.2520"
"3904","Tb927.11.2560"
"3905","Tb927.11.2570"
"3906","Tb927.11.2580"
"3907","Tb927.11.2590"
"3908","Tb927.11.2620"
"3909","Tb927.11.2630"
"3910","Tb927.11.2640"
"3911","Tb927.11.2650"
"3912","Tb927.11.2670"
"3913","Tb927.11.2690"
"3914","Tb927.11.2700"
"3915","Tb927.11.2710"
"3916","Tb927.11.2720"
"3917","Tb927.11.2730"
"3918","Tb927.11.2750"
"3919","Tb927.11.2760"
"3920","Tb927.11.2790"
"3921","Tb927.11.2810"
"3922","Tb927.11.2830"
"3923","Tb927.11.2840"
"3924","Tb927.11.2880"
"3925","Tb927.11.2890"
"3926","Tb927.11.2920"
"3927","Tb927.11.2930"
"3928","Tb927.11.2940"
"3929","Tb927.11.2950"
"3930","Tb927.11.2960"
"3931","Tb927.11.2980"
"3932","Tb927.11.3010"
"3933","Tb927.11.3030"
"3934","Tb927.11.3050"
"3935","Tb927.11.3070"
"3936","Tb927.11.3080"
"3937","Tb927.11.3090"
"3938","Tb927.11.3130"
"3939","Tb927.11.3140"
"3940","Tb927.11.3150"
"3941","Tb927.11.3190"
"3942","Tb927.11.3200"
"3943","Tb927.11.3240"
"3944","Tb927.11.3250"
"3945","Tb927.11.3260"
"3946","Tb927.11.3270"
"3947","Tb927.11.3280"
"3948","Tb927.11.3290"
"3949","Tb927.11.3300"
"3950","Tb927.11.3310"
"3951","Tb927.11.3350"
"3952","Tb927.11.3390"
"3953","Tb927.11.3430"
"3954","Tb927.11.3450"
"3955","Tb927.11.3460"
"3956","Tb927.11.3480"
"3957","Tb927.11.3490"
"3958","Tb927.11.3500"
"3959","Tb927.11.3510"
"3960","Tb927.11.3550"
"3961","Tb927.11.3610"
"3962","Tb927.11.3620"
"3963","Tb927.11.3630"
"3964","Tb927.11.3650"
"3965","Tb927.11.3710"
"3966","Tb927.11.3730"
"3967","Tb927.11.3740"
"3968","Tb927.11.3750"
"3969","Tb927.11.3760"
"3970","Tb927.11.3780"
"3971","Tb927.11.3830"
"3972","Tb927.11.3840"
"3973","Tb927.11.3860"
"3974","Tb927.11.3870"
"3975","Tb927.11.3880"
"3976","Tb927.11.3890"
"3977","Tb927.11.3920"
"3978","Tb927.11.3930"
"3979","Tb927.11.3960"
"3980","Tb927.11.3970"
"3981","Tb927.11.3990"
"3982","Tb927.11.4010"
"3983","Tb927.11.4020"
"3984","Tb927.11.4060"
"3985","Tb927.11.4100"
"3986","Tb927.11.4110"
"3987","Tb927.11.4120"
"3988","Tb927.11.4150"
"3989","Tb927.11.4160"
"3990","Tb927.11.4180"
"3991","Tb927.11.4190"
"3992","Tb927.11.4210"
"3993","Tb927.11.4230"
"3994","Tb927.11.4240"
"3995","Tb927.11.4280"
"3996","Tb927.11.4300"
"3997","Tb927.11.4330"
"3998","Tb927.11.4350"
"3999","Tb927.11.4380"
"4000","Tb927.11.4390"
"4001","Tb927.11.4400"
"4002","Tb927.11.4410"
"4003","Tb927.11.4430"
"4004","Tb927.11.4460"
"4005","Tb927.11.4470"
"4006","Tb927.11.4490"
"4007","Tb927.11.4500"
"4008","Tb927.11.4530"
"4009","Tb927.11.4540"
"4010","Tb927.11.4590"
"4011","Tb927.11.4630"
"4012","Tb927.11.4650"
"4013","Tb927.11.4680"
"4014","Tb927.11.4690"
"4015","Tb927.11.4700"
"4016","Tb927.11.4710"
"4017","Tb927.11.4740"
"4018","Tb927.11.4760"
"4019","Tb927.11.4770"
"4020","Tb927.11.4780"
"4021","Tb927.11.4790"
"4022","Tb927.11.4800"
"4023","Tb927.11.4830"
"4024","Tb927.11.4840"
"4025","Tb927.11.4900"
"4026","Tb927.11.4910"
"4027","Tb927.11.4920"
"4028","Tb927.11.4970"
"4029","Tb927.11.4980"
"4030","Tb927.11.5000"
"4031","Tb927.11.5010"
"4032","Tb927.11.5020"
"4033","Tb927.11.5040"
"4034","Tb927.11.5060"
"4035","Tb927.11.5090"
"4036","Tb927.11.5110"
"4037","Tb927.11.5130"
"4038","Tb927.11.5170"
"4039","Tb927.11.5180"
"4040","Tb927.11.5210"
"4041","Tb927.11.5240"
"4042","Tb927.11.5250"
"4043","Tb927.11.5270"
"4044","Tb927.11.5280"
"4045","Tb927.11.5290"
"4046","Tb927.11.5350"
"4047","Tb927.11.5400"
"4048","Tb927.11.5410"
"4049","Tb927.11.5450"
"4050","Tb927.11.5460"
"4051","Tb927.11.5470"
"4052","Tb927.11.5520"
"4053","Tb927.11.5580"
"4054","Tb927.11.5600"
"4055","Tb927.11.5610"
"4056","Tb927.11.5620"
"4057","Tb927.11.5670"
"4058","Tb927.11.5710"
"4059","Tb927.11.5750"
"4060","Tb927.11.5770"
"4061","Tb927.11.5790"
"4062","Tb927.11.5800"
"4063","Tb927.11.5810"
"4064","Tb927.11.5820"
"4065","Tb927.11.5830"
"4066","Tb927.11.5840"
"4067","Tb927.11.5860"
"4068","Tb927.11.5890"
"4069","Tb927.11.5910"
"4070","Tb927.11.5920"
"4071","Tb927.11.5960"
"4072","Tb927.11.5970"
"4073","Tb927.11.5980"
"4074","Tb927.11.5990"
"4075","Tb927.11.6000"
"4076","Tb927.11.6010"
"4077","Tb927.11.6020"
"4078","Tb927.11.6040"
"4079","Tb927.11.6050"
"4080","Tb927.11.6070"
"4081","Tb927.11.6090"
"4082","Tb927.11.6100"
"4083","Tb927.11.6120"
"4084","Tb927.11.6130"
"4085","Tb927.11.6160"
"4086","Tb927.11.6170"
"4087","Tb927.11.6180"
"4088","Tb927.11.6190"
"4089","Tb927.11.6210"
"4090","Tb927.11.6230"
"4091","Tb927.11.6250"
"4092","Tb927.11.6290"
"4093","Tb927.11.6340"
"4094","Tb927.11.6360"
"4095","Tb927.11.6380"
"4096","Tb927.11.6420"
"4097","Tb927.11.6440"
"4098","Tb927.11.6450"
"4099","Tb927.11.6480"
"4100","Tb927.11.6490"
"4101","Tb927.11.6520"
"4102","Tb927.11.6550"
"4103","Tb927.11.6580"
"4104","Tb927.11.6590"
"4105","Tb927.11.6610"
"4106","Tb927.11.6660"
"4107","Tb927.11.6670"
"4108","Tb927.11.6680"
"4109","Tb927.11.6690"
"4110","Tb927.11.6700"
"4111","Tb927.11.6710"
"4112","Tb927.11.6750"
"4113","Tb927.11.6760"
"4114","Tb927.11.6790"
"4115","Tb927.11.6810"
"4116","Tb927.11.6820"
"4117","Tb927.11.6870"
"4118","Tb927.11.6930"
"4119","Tb927.11.6970"
"4120","Tb927.11.7010"
"4121","Tb927.11.7050"
"4122","Tb927.11.7100"
"4123","Tb927.11.7160"
"4124","Tb927.11.7170"
"4125","Tb927.11.7180"
"4126","Tb927.11.7190"
"4127","Tb927.11.7200"
"4128","Tb927.11.7210"
"4129","Tb927.11.7211"
"4130","Tb927.11.7212"
"4131","Tb927.11.7213"
"4132","Tb927.11.7214"
"4133","Tb927.11.7216"
"4134","Tb927.11.7218"
"4135","Tb927.11.7230"
"4136","Tb927.11.7240"
"4137","Tb927.11.7250"
"4138","Tb927.11.7270"
"4139","Tb927.11.7280"
"4140","Tb927.11.7290"
"4141","Tb927.11.7300"
"4142","Tb927.11.7320"
"4143","Tb927.11.7330"
"4144","Tb927.11.7350"
"4145","Tb927.11.7360"
"4146","Tb927.11.7380"
"4147","Tb927.11.7390"
"4148","Tb927.11.7440"
"4149","Tb927.11.7450"
"4150","Tb11.02.5360"
"4151","Tb11.02.5370"
"4152","Tb11.02.5390"
"4153","Tb11.02.5400"
"4154","Tb11.02.5440"
"4155","Tb927.11.7470"
"4156","Tb927.11.7530"
"4157","Tb927.11.7540"
"4158","Tb927.11.7560"
"4159","Tb927.11.7580"
"4160","Tb927.11.7600"
"4161","Tb927.11.7750"
"4162","Tb927.11.7770"
"4163","Tb927.11.7780"
"4164","Tb927.11.7800"
"4165","Tb927.11.7830"
"4166","Tb927.11.7840"
"4167","Tb927.11.7850"
"4168","Tb927.11.7860"
"4169","Tb927.11.7910"
"4170","Tb927.11.7920"
"4171","Tb927.11.7930"
"4172","Tb927.11.7940"
"4173","Tb927.11.7950"
"4174","Tb927.11.7960"
"4175","Tb927.11.8000"
"4176","Tb927.11.8010"
"4177","Tb927.11.8020"
"4178","Tb927.11.8030"
"4179","Tb927.11.8040"
"4180","Tb927.11.8050"
"4181","Tb927.11.8060"
"4182","Tb927.11.8090"
"4183","Tb927.11.8120"
"4184","Tb927.11.8150"
"4185","Tb927.11.8160"
"4186","Tb927.11.8170"
"4187","Tb927.11.8180"
"4188","Tb927.11.8210"
"4189","Tb927.11.8250"
"4190","Tb927.11.8270"
"4191","Tb927.11.8290"
"4192","Tb927.11.8300"
"4193","Tb927.11.8310"
"4194","Tb927.11.8340"
"4195","Tb927.11.8350"
"4196","Tb927.11.8360"
"4197","Tb927.11.8370"
"4198","Tb927.11.8420"
"4199","Tb927.11.8430"
"4200","Tb927.11.8440"
"4201","Tb927.11.8470"
"4202","Tb927.11.8490"
"4203","Tb927.11.8620"
"4204","Tb927.11.8700"
"4205","Tb927.11.8710"
"4206","Tb927.11.8720"
"4207","Tb927.11.8730"
"4208","Tb927.11.8770"
"4209","Tb927.11.8810"
"4210","Tb927.11.8820"
"4211","Tb927.11.8830"
"4212","Tb927.11.8840"
"4213","Tb927.11.20730"
"4214","Tb927.11.8870"
"4215","Tb927.11.8880"
"4216","Tb927.11.8890"
"4217","Tb927.11.8900"
"4218","Tb927.11.8910"
"4219","Tb927.11.8970"
"4220","Tb927.11.9020"
"4221","Tb927.11.9080"
"4222","Tb927.11.9120"
"4223","Tb927.11.9130"
"4224","Tb927.11.9150"
"4225","Tb927.11.9160"
"4226","Tb927.11.9170"
"4227","Tb927.11.9200"
"4228","Tb927.11.9210"
"4229","Tb927.11.9220"
"4230","Tb927.11.9250"
"4231","Tb927.11.9270"
"4232","Tb927.11.9310"
"4233","Tb927.11.9330"
"4234","Tb927.11.9340"
"4235","Tb927.11.9350"
"4236","Tb927.11.9450"
"4237","Tb927.11.9460"
"4238","Tb927.11.9520"
"4239","Tb927.11.9540"
"4240","Tb927.11.9550"
"4241","Tb927.11.9560"
"4242","Tb927.11.9570"
"4243","Tb927.11.9580.2"
"4244","Tb927.11.9590"
"4245","Tb927.11.9610"
"4246","Tb927.11.9640"
"4247","Tb927.11.9660"
"4248","Tb927.11.9670"
"4249","Tb927.11.9690"
"4250","Tb927.11.9710"
"4251","Tb927.11.9780"
"4252","Tb927.11.9790"
"4253","Tb927.11.9800"
"4254","Tb927.11.9810"
"4255","Tb927.11.9820"
"4256","Tb927.11.9830"
"4257","Tb927.11.9840"
"4258","Tb927.11.9850"
"4259","Tb927.11.9860"
"4260","Tb927.11.9870"
"4261","Tb927.11.9880"
"4262","Tb927.11.9900"
"4263","Tb927.11.9940"
"4264","Tb927.11.9950"
"4265","Tb927.11.9970"
"4266","Tb927.11.9980"
"4267","Tb927.11.10020"
"4268","Tb927.11.10030"
"4269","Tb927.11.10050"
"4270","Tb927.11.10060"
"4271","Tb927.11.10070"
"4272","Tb927.11.10080"
"4273","Tb927.11.10090"
"4274","Tb927.11.10110"
"4275","Tb927.11.10120"
"4276","Tb927.11.10160"
"4277","Tb927.11.10200"
"4278","Tb927.11.10230"
"4279","Tb927.11.10240"
"4280","Tb927.11.10250"
"4281","Tb927.11.10280"
"4282","Tb927.11.10300"
"4283","Tb927.11.10320"
"4284","Tb927.11.10340"
"4285","Tb927.11.10350"
"4286","Tb927.11.10370"
"4287","Tb927.11.10390"
"4288","Tb927.11.10400"
"4289","Tb927.11.10420"
"4290","Tb927.11.10450"
"4291","Tb927.11.10480"
"4292","Tb927.11.10490"
"4293","Tb927.11.10510"
"4294","Tb927.11.10520"
"4295","Tb927.11.10570"
"4296","Tb927.11.10620"
"4297","Tb927.11.10650"
"4298","Tb927.11.10710"
"4299","Tb927.11.10720"
"4300","Tb927.11.10730"
"4301","Tb927.11.10740"
"4302","Tb927.11.10750"
"4303","Tb927.11.10760"
"4304","Tb927.11.10770"
"4305","Tb927.11.10780"
"4306","Tb927.11.10840"
"4307","Tb927.11.10850"
"4308","Tb927.11.10890"
"4309","Tb927.11.10900"
"4310","Tb927.11.10940"
"4311","Tb927.11.10960"
"4312","Tb927.11.10980"
"4313","Tb927.11.10990"
"4314","Tb927.11.11020"
"4315","Tb927.11.11130"
"4316","Tb927.11.11140"
"4317","Tb927.11.11160"
"4318","Tb927.11.11200"
"4319","Tb927.11.11210"
"4320","Tb927.11.11220"
"4321","Tb927.11.11230"
"4322","Tb927.11.11260"
"4323","Tb927.11.11280"
"4324","Tb927.11.11290"
"4325","Tb927.11.11300"
"4326","Tb927.11.11320"
"4327","Tb927.11.11330"
"4328","Tb927.11.11340"
"4329","Tb927.11.11380"
"4330","Tb927.11.11390"
"4331","Tb927.11.11410"
"4332","Tb927.11.11430"
"4333","Tb927.11.11440"
"4334","Tb927.11.11460"
"4335","Tb927.11.11480"
"4336","Tb927.11.11490"
"4337","Tb927.11.11520"
"4338","Tb927.11.11530"
"4339","Tb927.11.11550"
"4340","Tb927.11.11540"
"4341","Tb927.11.11570"
"4342","Tb927.11.11590"
"4343","Tb927.11.11620"
"4344","Tb927.11.11630"
"4345","Tb927.11.11660"
"4346","Tb927.11.11670"
"4347","Tb927.11.11680"
"4348","Tb927.11.11690"
"4349","Tb927.11.11720"
"4350","Tb927.11.11740"
"4351","Tb927.11.11750"
"4352","Tb927.11.11760"
"4353","Tb927.11.11770"
"4354","Tb927.11.11780"
"4355","Tb927.11.11810"
"4356","Tb927.11.11850"
"4357","Tb927.11.11870"
"4358","Tb927.11.11880"
"4359","Tb927.11.11900"
"4360","Tb927.11.11920"
"4361","Tb927.11.11930.2"
"4362","Tb927.11.11940"
"4363","Tb927.11.11950"
"4364","Tb927.11.11960"
"4365","Tb927.11.11970"
"4366","Tb927.11.12030"
"4367","Tb927.11.12040"
"4368","Tb927.11.12050"
"4369","Tb927.11.12060"
"4370","Tb927.11.12070"
"4371","Tb927.11.12080"
"4372","Tb927.11.12090"
"4373","Tb927.11.12130"
"4374","Tb927.11.12150"
"4375","Tb927.11.12180"
"4376","Tb927.11.12190"
"4377","Tb927.11.12210"
"4378","Tb927.11.12220"
"4379","Tb927.11.12240"
"4380","Tb927.11.12270"
"4381","Tb927.11.12280"
"4382","Tb927.11.12290"
"4383","Tb927.11.12310"
"4384","Tb927.11.12320"
"4385","Tb927.11.12330"
"4386","Tb927.11.12340"
"4387","Tb927.11.12360"
"4388","Tb927.11.12380"
"4389","Tb927.11.12400"
"4390","Tb927.11.12420"
"4391","Tb927.11.12440"
"4392","Tb927.11.12490"
"4393","Tb927.11.12510"
"4394","Tb927.11.12520"
"4395","Tb927.11.12610"
"4396","Tb927.11.12630"
"4397","Tb927.11.12640"
"4398","Tb927.11.12660"
"4399","Tb927.11.12670"
"4400","Tb927.11.12700"
"4401","Tb927.11.12710"
"4402","Tb927.11.12740.2"
"4403","Tb927.11.12760"
"4404","Tb927.11.12770"
"4405","Tb927.11.12840"
"4406","Tb927.11.12850"
"4407","Tb927.11.12870"
"4408","Tb927.11.12880"
"4409","Tb927.11.12920"
"4410","Tb927.11.12940"
"4411","Tb927.11.12970"
"4412","Tb927.11.13020"
"4413","Tb927.11.13060"
"4414","Tb927.11.13080"
"4415","Tb927.11.13100"
"4416","Tb927.11.13180"
"4417","Tb927.11.13190"
"4418","Tb927.11.13200"
"4419","Tb927.11.13240"
"4420","Tb927.11.13260.2"
"4421","Tb927.11.13300"
"4422","Tb927.11.13310"
"4423","Tb927.11.13320"
"4424","Tb927.11.13340"
"4425","Tb927.11.13360"
"4426","Tb927.11.13380"
"4427","Tb927.11.13460"
"4428","Tb927.11.13490"
"4429","Tb927.11.13500"
"4430","Tb927.11.13520"
"4431","Tb927.11.13570"
"4432","Tb927.11.13580"
"4433","Tb927.11.13610"
"4434","Tb927.11.13680"
"4435","Tb927.11.13690.2"
"4436","Tb927.11.13700"
"4437","Tb927.11.13730"
"4438","Tb927.11.13740"
"4439","Tb927.11.13750"
"4440","Tb927.11.13760"
"4441","Tb927.11.13770"
"4442","Tb927.11.13780"
"4443","Tb927.11.13800"
"4444","Tb927.11.13820"
"4445","Tb927.11.13830"
"4446","Tb927.11.13840"
"4447","Tb927.11.13850"
"4448","Tb927.11.13860"
"4449","Tb927.11.13880"
"4450","Tb927.11.13900"
"4451","Tb927.11.13920"
"4452","Tb927.11.13930"
"4453","Tb927.11.13940"
"4454","Tb927.11.13950"
"4455","Tb927.11.14010"
"4456","Tb927.11.14040"
"4457","Tb927.11.14060"
"4458","Tb927.11.14090"
"4459","Tb927.11.14100"
"4460","Tb927.11.14120"
"4461","Tb927.11.14130"
"4462","Tb927.11.14140"
"4463","Tb927.11.14150"
"4464","Tb927.11.14170"
"4465","Tb927.11.14210"
"4466","Tb927.11.14230"
"4467","Tb927.11.14250"
"4468","Tb927.11.14290"
"4469","Tb927.11.14300"
"4470","Tb927.11.14310"
"4471","Tb927.11.14320"
"4472","Tb927.11.14370"
"4473","Tb927.11.14380"
"4474","Tb927.11.14420"
"4475","Tb927.11.14440"
"4476","Tb927.11.14450"
"4477","Tb927.11.14460"
"4478","Tb927.11.14510"
"4479","Tb927.11.14550"
"4480","Tb927.11.14570"
"4481","Tb927.11.14580"
"4482","Tb927.11.14600"
"4483","Tb927.11.14610"
"4484","Tb927.11.14620"
"4485","Tb11.01.6240"
"4486","Tb11.01.6250"
"4487","Tb927.11.14630"
"4488","Tb927.11.14650"
"4489","Tb927.11.14660"
"4490","Tb927.11.14670"
"4491","Tb927.11.14680"
"4492","Tb927.11.14700"
"4493","Tb927.11.14710"
"4494","Tb927.11.14720"
"4495","Tb927.11.14750"
"4496","Tb927.11.14770"
"4497","Tb927.11.14780"
"4498","Tb927.11.14800"
"4499","Tb927.11.14830"
"4500","Tb927.11.14850"
"4501","Tb927.11.14870"
"4502","Tb927.11.14900"
"4503","Tb927.11.14920"
"4504","Tb927.11.14940"
"4505","Tb927.11.14950"
"4506","Tb927.11.14970"
"4507","Tb927.11.15020"
"4508","Tb927.11.15030"
"4509","Tb927.11.15070"
"4510","Tb927.11.15080"
"4511","Tb927.11.15130"
"4512","Tb927.11.15140"
"4513","Tb927.11.15170"
"4514","Tb927.11.15270"
"4515","Tb927.11.15300"
"4516","Tb927.11.15330"
"4517","Tb927.11.15340"
"4518","Tb927.11.15370"
"4519","Tb927.11.15400"
"4520","Tb927.11.15410"
"4521","Tb927.11.15420"
"4522","Tb927.11.15430"
"4523","Tb927.11.15440"
"4524","Tb927.11.15460"
"4525","Tb927.11.15480"
"4526","Tb927.11.15520"
"4527","Tb927.11.15550"
"4528","Tb927.11.15570"
"4529","Tb927.11.15580"
"4530","Tb927.11.15590"
"4531","Tb927.11.15600"
"4532","Tb927.11.15610"
"4533","Tb927.11.15630"
"4534","Tb927.11.15660"
"4535","Tb927.11.15740"
"4536","Tb927.11.15750"
"4537","Tb927.11.15770"
"4538","Tb927.11.15790"
"4539","Tb927.11.15800"
"4540","Tb927.11.15810"
"4541","Tb927.11.15830"
"4542","Tb927.11.15890"
"4543","Tb927.11.15910"
"4544","Tb927.11.15920"
"4545","Tb927.11.15940"
"4546","Tb927.11.15950"
"4547","Tb927.11.15980"
"4548","Tb927.11.16000"
"4549","Tb927.11.16010"
"4550","Tb927.11.16040"
"4551","Tb927.11.16060"
"4552","Tb927.11.16100"
"4553","Tb927.11.16110"
"4554","Tb927.11.16130"
"4555","Tb927.11.16190"
"4556","Tb927.11.16200"
"4557","Tb927.11.16210"
"4558","Tb927.11.16230"
"4559","Tb927.11.16260"
"4560","Tb927.11.16310"
"4561","Tb927.11.16330"
"4562","Tb927.11.16340"
"4563","Tb927.11.16350"
"4564","Tb927.11.16370"
"4565","Tb927.11.16380"
"4566","Tb927.11.16400"
"4567","Tb927.11.16410"
"4568","Tb927.11.16420"
"4569","Tb927.11.16470"
"4570","Tb927.11.16480"
"4571","Tb927.11.16500"
"4572","Tb927.11.16510"
"4573","Tb927.11.16530"
"4574","Tb927.11.16580"
"4575","Tb927.11.16650"
"4576","Tb927.11.16680"
"4577","Tb927.11.16700"
"4578","Tb927.11.16730"
"4579","Tb927.11.16740"
"4580","Tb927.11.16760"
"4581","Tb927.11.16770"
"4582","Tb927.11.16810"
"4583","Tb927.11.16830"
"4584","Tb927.11.16840.2"
"4585","Tb927.11.16850"
"4586","Tb927.11.16890"
"4587","Tb927.11.16930"
"4588","Tb927.11.16970"
"4589","Tb927.11.16980"
"4590","Tb927.11.17020"
"4591","Tb927.11.17870"
"4592","Tb927.1.180"
"4593","Tb927.1.240"
"4594","Tb927.1.470"
"4595","Tb927.1.650"
"4596","Tb927.1.720"
"4597","Tb927.1.760"
"4598","Tb927.1.820"
"4599","Tb927.1.830"
"4600","Tb927.1.970"
"4601","Tb927.1.1070"
"4602","Tb927.1.1340"
"4603","Tb927.1.1460"
"4604","Tb927.1.1480"
"4605","Tb927.1.1490"
"4606","Tb927.1.1740"
"4607","Tb927.1.1900"
"4608","Tb927.1.2020"
"4609","Tb927.1.2260"
"4610","Tb927.1.2290"
"4611","Tb927.1.2700"
"4612","Tb927.1.3060"
"4613","Tb927.1.3070"
"4614","Tb927.1.3120"
"4615","Tb927.1.3150"
"4616","Tb927.1.3170"
"4617","Tb927.1.3410"
"4618","Tb927.1.3480"
"4619","Tb927.1.3490"
"4620","Tb927.1.3540"
"4621","Tb927.1.3810"
"4622","Tb927.1.3970"
"4623","Tb927.1.4000"
"4624","Tb927.1.4100"
"4625","Tb927.1.4380"
"4626","Tb927.1.4760"
"4627","Tb927.1.4780"
"4628","Tb927.1.5030"
"4629","Tb927.2.2160"
"4630","Tb927.2.2670"
"4631","Tb927.2.2910"
"4632","Tb927.2.3020"
"4633","Tb927.2.3370"
"4634","Tb927.2.3420"
"4635","Tb927.2.3720"
"4636","Tb927.2.3730"
"4637","Tb927.2.4050"
"4638","Tb927.2.4090"
"4639","Tb927.2.4150"
"4640","Tb927.2.4380"
"4641","Tb927.2.4560"
"4642","Tb927.2.4870"
"4643","Tb927.2.4980"
"4644","Tb927.2.5020"
"4645","Tb927.2.5030"
"4646","Tb927.2.5540"
"4647","Tb927.2.5660"
"4648","Tb927.2.5850"
"4649","Tb927.2.6150"
"4650","Tb927.2.6200"
"4651","Tb927.3.960"
"4652","Tb927.3.980"
"4653","Tb927.3.990"
"4654","Tb927.3.1000"
"4655","Tb927.3.1060"
"4656","Tb927.3.1180"
"4657","Tb927.3.1230"
"4658","Tb927.3.1240"
"4659","Tb927.3.1270"
"4660","Tb927.3.1360"
"4661","Tb927.3.1610"
"4662","Tb927.3.1630"
"4663","Tb927.3.1710"
"4664","Tb927.3.1780"
"4665","Tb927.3.1830"
"4666","Tb927.3.1930"
"4667","Tb927.3.2010"
"4668","Tb927.3.2250"
"4669","Tb927.3.2330"
"4670","Tb927.3.2490"
"4671","Tb927.3.2800"
"4672","Tb927.3.2820"
"4673","Tb927.3.2840"
"4674","Tb927.3.3090"
"4675","Tb927.3.3100"
"4676","Tb927.3.3140"
"4677","Tb927.3.3340"
"4678","Tb927.3.3630"
"4679","Tb927.3.3680"
"4680","Tb927.3.3690"
"4681","Tb927.3.3870"
"4682","Tb927.3.3900"
"4683","Tb927.3.4380"
"4684","Tb927.3.4460"
"4685","Tb927.3.4470"
"4686","Tb927.3.4510"
"4687","Tb927.3.4560"
"4688","Tb927.3.4630"
"4689","Tb927.3.4690"
"4690","Tb927.3.4700"
"4691","Tb927.3.4720"
"4692","Tb927.3.4950"
"4693","Tb927.3.5060"
"4694","Tb927.3.5160"
"4695","Tb927.3.5290"
"4696","Tb927.3.5380"
"4697","Tb927.3.5580"
"4698","Tb927.3.5590"
"4699","Tb927.3.5810"
"4700","Tb927.4.200"
"4701","Tb927.4.410"
"4702","Tb927.4.740"
"4703","Tb927.4.760"
"4704","Tb927.4.1020"
"4705","Tb927.4.1290"
"4706","Tb927.4.1390"
"4707","Tb927.4.1420"
"4708","Tb927.4.1620"
"4709","Tb927.4.1680"
"4710","Tb927.4.1700"
"4711","Tb927.4.1870"
"4712","Tb927.4.2150"
"4713","Tb927.4.2170"
"4714","Tb927.4.2210"
"4715","Tb927.4.2250"
"4716","Tb927.4.2330"
"4717","Tb927.4.2430"
"4718","Tb927.4.2480"
"4719","Tb927.4.2550"
"4720","Tb927.4.2750"
"4721","Tb927.4.2810"
"4722","Tb927.4.3130"
"4723","Tb927.4.3140"
"4724","Tb927.4.3460"
"4725","Tb927.4.3560"
"4726","Tb927.4.3700"
"4727","Tb927.4.3710"
"4728","Tb927.4.3750"
"4729","Tb927.4.3760"
"4730","Tb927.4.3770"
"4731","Tb927.4.3900"
"4732","Tb927.4.4020"
"4733","Tb927.4.4320"
"4734","Tb927.4.4420"
"4735","Tb927.4.4430"
"4736","Tb927.4.4440"
"4737","Tb927.4.4450"
"4738","Tb927.4.4460"
"4739","Tb927.4.4470"
"4740","Tb927.4.4530"
"4741","Tb927.4.4540"
"4742","Tb927.4.4590"
"4743","Tb927.4.4690"
"4744","Tb927.4.4840"
"4745","Tb927.4.4890"
"4746","Tb927.4.5040"
"4747","Tb927.4.5070"
"4748","Tb927.4.5080"
"4749","Tb927.4.5250"
"4750","Tb927.4.5320"
"4751","Tb927.5.170"
"4752","Tb927.5.290"
"4753","Tb927.5.310"
"4754","Tb927.5.295b"
